train_loss,train_acc_step,epoch,step,val_acc_step,val_loss,val_acc_epoch,train_acc_epoch,test_acc_step,test_loss,test_acc_epoch
,,,4986,0.78125,,,,,,
,,,4987,0.8125,,,,,,
,,,4988,0.875,,,,,,
,,,4989,0.71875,,,,,,
,,,4990,0.75,,,,,,
,,,4991,0.78125,,,,,,
,,,4992,0.90625,,,,,,
,,,4993,0.84375,,,,,,
,,,4994,0.8125,,,,,,
,,,4995,0.8125,,,,,,
,,,4996,0.8125,,,,,,
,,,4997,0.90625,,,,,,
,,,4998,0.78125,,,,,,
,,,4999,0.71875,,,,,,
,,,5000,0.71875,,,,,,
,,,5001,0.90625,,,,,,
,,,5002,0.71875,,,,,,
,,,5003,0.84375,,,,,,
,,,5004,0.84375,,,,,,
,,,5005,0.84375,,,,,,
,,,5006,0.75,,,,,,
,,,5007,1.0,,,,,,
,,,5008,0.71875,,,,,,
,,,5009,0.9375,,,,,,
,,,5010,0.75,,,,,,
,,,5011,0.84375,,,,,,
,,,5012,0.6875,,,,,,
,,,5013,0.875,,,,,,
,,,5014,0.78125,,,,,,
,,,5015,0.8125,,,,,,
,,,5016,0.78125,,,,,,
,,,5017,0.84375,,,,,,
,,,5018,0.8125,,,,,,
,,,5019,0.90625,,,,,,
,,,5020,0.71875,,,,,,
,,,5021,0.78125,,,,,,
,,,5022,0.8125,,,,,,
,,,5023,0.875,,,,,,
,,31,45023,,0.5967996120452881,0.8108000159263611,,,,
,,31,45023,,,,0.8908222317695618,,,
0.24208414554595947,0.9375,32,45049,,,,,,,
0.4872630834579468,0.8125,32,45099,,,,,,,
0.31198570132255554,0.90625,32,45149,,,,,,,
0.2985450327396393,0.90625,32,45199,,,,,,,
0.5227242708206177,0.8125,32,45249,,,,,,,
0.0909707099199295,0.96875,32,45299,,,,,,,
0.16430842876434326,0.9375,32,45349,,,,,,,
0.3352677822113037,0.9375,32,45399,,,,,,,
0.1573319435119629,0.96875,32,45449,,,,,,,
0.33704832196235657,0.90625,32,45499,,,,,,,
0.17296409606933594,0.9375,32,45549,,,,,,,
0.2010938823223114,0.9375,32,45599,,,,,,,
0.30486631393432617,0.84375,32,45649,,,,,,,
0.24542762339115143,0.90625,32,45699,,,,,,,
0.1390243023633957,0.96875,32,45749,,,,,,,
0.3872760236263275,0.84375,32,45799,,,,,,,
0.2922978103160858,0.875,32,45849,,,,,,,
0.27958136796951294,0.90625,32,45899,,,,,,,
0.4219350516796112,0.90625,32,45949,,,,,,,
0.3976477384567261,0.875,32,45999,,,,,,,
0.3246602416038513,0.8125,32,46049,,,,,,,
0.2793685495853424,0.875,32,46099,,,,,,,
0.2782321274280548,0.875,32,46149,,,,,,,
0.32166218757629395,0.875,32,46199,,,,,,,
0.21139486134052277,0.9375,32,46249,,,,,,,
0.32740873098373413,0.84375,32,46299,,,,,,,
0.3222975730895996,0.875,32,46349,,,,,,,
0.20850272476673126,0.90625,32,46399,,,,,,,
,,,5024,0.90625,,,,,,
,,,5025,0.71875,,,,,,
,,,5026,0.75,,,,,,
,,,5027,0.8125,,,,,,
,,,5028,0.71875,,,,,,
,,,5029,0.625,,,,,,
,,,5030,0.84375,,,,,,
,,,5031,0.84375,,,,,,
,,,5032,0.6875,,,,,,
,,,5033,0.8125,,,,,,
,,,5034,0.875,,,,,,
,,,5035,0.875,,,,,,
,,,5036,0.6875,,,,,,
,,,5037,0.71875,,,,,,
,,,5038,0.8125,,,,,,
,,,5039,0.71875,,,,,,
,,,5040,0.90625,,,,,,
,,,5041,0.71875,,,,,,
,,,5042,0.71875,,,,,,
,,,5043,0.75,,,,,,
,,,5044,0.75,,,,,,
,,,5045,0.84375,,,,,,
,,,5046,0.8125,,,,,,
,,,5047,0.625,,,,,,
,,,5048,0.84375,,,,,,
,,,5049,0.90625,,,,,,
,,,5050,0.75,,,,,,
,,,5051,0.8125,,,,,,
,,,5052,0.84375,,,,,,
,,,5053,0.8125,,,,,,
,,,5054,0.65625,,,,,,
,,,5055,0.75,,,,,,
,,,5056,0.6875,,,,,,
,,,5057,0.84375,,,,,,
,,,5058,0.90625,,,,,,
,,,5059,0.875,,,,,,
,,,5060,0.8125,,,,,,
,,,5061,0.75,,,,,,
,,,5062,0.90625,,,,,,
,,,5063,0.71875,,,,,,
,,,5064,0.90625,,,,,,
,,,5065,0.71875,,,,,,
,,,5066,0.90625,,,,,,
,,,5067,0.8125,,,,,,
,,,5068,0.75,,,,,,
,,,5069,0.90625,,,,,,
,,,5070,0.875,,,,,,
,,,5071,0.8125,,,,,,
,,,5072,0.75,,,,,,
,,,5073,0.8125,,,,,,
,,,5074,0.84375,,,,,,
,,,5075,0.84375,,,,,,
,,,5076,0.84375,,,,,,
,,,5077,0.71875,,,,,,
,,,5078,0.96875,,,,,,
,,,5079,0.84375,,,,,,
,,,5080,0.875,,,,,,
,,,5081,0.90625,,,,,,
,,,5082,0.78125,,,,,,
,,,5083,0.71875,,,,,,
,,,5084,0.84375,,,,,,
,,,5085,0.84375,,,,,,
,,,5086,0.6875,,,,,,
,,,5087,0.84375,,,,,,
,,,5088,0.84375,,,,,,
,,,5089,0.78125,,,,,,
,,,5090,0.8125,,,,,,
,,,5091,0.8125,,,,,,
,,,5092,0.9375,,,,,,
,,,5093,0.65625,,,,,,
,,,5094,0.8125,,,,,,
,,,5095,0.6875,,,,,,
,,,5096,0.78125,,,,,,
,,,5097,0.75,,,,,,
,,,5098,0.84375,,,,,,
,,,5099,0.90625,,,,,,
,,,5100,0.90625,,,,,,
,,,5101,0.875,,,,,,
,,,5102,0.71875,,,,,,
,,,5103,0.8125,,,,,,
,,,5104,0.8125,,,,,,
,,,5105,0.84375,,,,,,
,,,5106,0.71875,,,,,,
,,,5107,0.71875,,,,,,
,,,5108,0.75,,,,,,
,,,5109,0.78125,,,,,,
,,,5110,0.90625,,,,,,
,,,5111,0.875,,,,,,
,,,5112,0.8125,,,,,,
,,,5113,0.84375,,,,,,
,,,5114,0.6875,,,,,,
,,,5115,0.625,,,,,,
,,,5116,0.8125,,,,,,
,,,5117,0.71875,,,,,,
,,,5118,0.75,,,,,,
,,,5119,0.75,,,,,,
,,,5120,0.78125,,,,,,
,,,5121,0.8125,,,,,,
,,,5122,0.71875,,,,,,
,,,5123,0.71875,,,,,,
,,,5124,0.84375,,,,,,
,,,5125,0.8125,,,,,,
,,,5126,0.9375,,,,,,
,,,5127,0.71875,,,,,,
,,,5128,0.75,,,,,,
,,,5129,0.75,,,,,,
,,,5130,0.65625,,,,,,
,,,5131,0.78125,,,,,,
,,,5132,0.8125,,,,,,
,,,5133,0.875,,,,,,
,,,5134,0.78125,,,,,,
,,,5135,0.78125,,,,,,
,,,5136,0.84375,,,,,,
,,,5137,0.84375,,,,,,
,,,5138,0.78125,,,,,,
,,,5139,0.8125,,,,,,
,,,5140,0.84375,,,,,,
,,,5141,0.75,,,,,,
,,,5142,0.75,,,,,,
,,,5143,0.875,,,,,,
,,,5144,0.75,,,,,,
,,,5145,0.90625,,,,,,
,,,5146,0.75,,,,,,
,,,5147,0.71875,,,,,,
,,,5148,0.8125,,,,,,
,,,5149,0.84375,,,,,,
,,,5150,0.78125,,,,,,
,,,5151,0.75,,,,,,
,,,5152,0.84375,,,,,,
,,,5153,0.84375,,,,,,
,,,5154,0.9375,,,,,,
,,,5155,0.875,,,,,,
,,,5156,0.84375,,,,,,
,,,5157,0.8125,,,,,,
,,,5158,0.78125,,,,,,
,,,5159,0.75,,,,,,
,,,5160,0.75,,,,,,
,,,5161,0.84375,,,,,,
,,,5162,0.84375,,,,,,
,,,5163,0.71875,,,,,,
,,,5164,1.0,,,,,,
,,,5165,0.78125,,,,,,
,,,5166,0.8125,,,,,,
,,,5167,0.78125,,,,,,
,,,5168,0.75,,,,,,
,,,5169,0.71875,,,,,,
,,,5170,0.84375,,,,,,
,,,5171,0.78125,,,,,,
,,,5172,0.84375,,,,,,
,,,5173,0.84375,,,,,,
,,,5174,0.8125,,,,,,
,,,5175,0.84375,,,,,,
,,,5176,0.8125,,,,,,
,,,5177,0.65625,,,,,,
,,,5178,0.6875,,,,,,
,,,5179,0.78125,,,,,,
,,,5180,0.75,,,,,,
,,32,46430,,0.6859621405601501,0.7979999780654907,,,,
,,32,46430,,,,0.8838000297546387,,,
0.3406107425689697,0.90625,33,46449,,,,,,,
0.4318391978740692,0.875,33,46499,,,,,,,
0.23233696818351746,0.90625,33,46549,,,,,,,
0.675322949886322,0.78125,33,46599,,,,,,,
0.6653220653533936,0.78125,33,46649,,,,,,,
0.5532817840576172,0.8125,33,46699,,,,,,,
0.17956238985061646,0.96875,33,46749,,,,,,,
0.40296417474746704,0.84375,33,46799,,,,,,,
0.33443495631217957,0.90625,33,46849,,,,,,,
0.11139329522848129,0.96875,33,46899,,,,,,,
0.08760903775691986,0.96875,33,46949,,,,,,,
0.18877345323562622,0.90625,33,46999,,,,,,,
0.4682231545448303,0.84375,33,47049,,,,,,,
0.40964552760124207,0.90625,33,47099,,,,,,,
0.3168165683746338,0.875,33,47149,,,,,,,
0.20151019096374512,0.875,33,47199,,,,,,,
0.235922172665596,0.90625,33,47249,,,,,,,
0.3613394796848297,0.84375,33,47299,,,,,,,
0.7483276724815369,0.8125,33,47349,,,,,,,
0.4242803454399109,0.8125,33,47399,,,,,,,
0.3198353052139282,0.90625,33,47449,,,,,,,
0.2671462893486023,0.90625,33,47499,,,,,,,
0.36068567633628845,0.8125,33,47549,,,,,,,
0.242843896150589,0.875,33,47599,,,,,,,
0.3385053873062134,0.90625,33,47649,,,,,,,
0.20658566057682037,0.90625,33,47699,,,,,,,
0.16429319977760315,0.9375,33,47749,,,,,,,
0.22444044053554535,0.90625,33,47799,,,,,,,
,,,5181,0.84375,,,,,,
,,,5182,0.84375,,,,,,
,,,5183,0.78125,,,,,,
,,,5184,0.71875,,,,,,
,,,5185,0.84375,,,,,,
,,,5186,0.71875,,,,,,
,,,5187,0.9375,,,,,,
,,,5188,0.78125,,,,,,
,,,5189,0.6875,,,,,,
,,,5190,0.6875,,,,,,
,,,5191,0.8125,,,,,,
,,,5192,0.8125,,,,,,
,,,5193,0.75,,,,,,
,,,5194,0.78125,,,,,,
,,,5195,0.90625,,,,,,
,,,5196,0.8125,,,,,,
,,,5197,0.78125,,,,,,
,,,5198,0.75,,,,,,
,,,5199,0.8125,,,,,,
,,,5200,0.8125,,,,,,
,,,5201,0.75,,,,,,
,,,5202,0.75,,,,,,
,,,5203,0.78125,,,,,,
,,,5204,0.71875,,,,,,
,,,5205,0.875,,,,,,
,,,5206,0.8125,,,,,,
,,,5207,0.8125,,,,,,
,,,5208,0.84375,,,,,,
,,,5209,0.84375,,,,,,
,,,5210,0.71875,,,,,,
,,,5211,0.71875,,,,,,
,,,5212,0.78125,,,,,,
,,,5213,0.84375,,,,,,
,,,5214,0.78125,,,,,,
,,,5215,0.875,,,,,,
,,,5216,0.9375,,,,,,
,,,5217,0.65625,,,,,,
,,,5218,0.875,,,,,,
,,,5219,0.75,,,,,,
,,,5220,0.8125,,,,,,
,,,5221,0.875,,,,,,
,,,5222,0.625,,,,,,
,,,5223,0.90625,,,,,,
,,,5224,0.875,,,,,,
,,,5225,0.78125,,,,,,
,,,5226,0.9375,,,,,,
,,,5227,0.90625,,,,,,
,,,5228,0.8125,,,,,,
,,,5229,0.90625,,,,,,
,,,5230,0.90625,,,,,,
,,,5231,0.84375,,,,,,
,,,5232,0.875,,,,,,
,,,5233,0.875,,,,,,
,,,5234,0.8125,,,,,,
,,,5235,0.875,,,,,,
,,,5236,0.84375,,,,,,
,,,5237,0.84375,,,,,,
,,,5238,0.8125,,,,,,
,,,5239,0.75,,,,,,
,,,5240,0.78125,,,,,,
,,,5241,0.84375,,,,,,
,,,5242,0.75,,,,,,
,,,5243,0.8125,,,,,,
,,,5244,0.8125,,,,,,
,,,5245,0.84375,,,,,,
,,,5246,0.78125,,,,,,
,,,5247,0.78125,,,,,,
,,,5248,0.8125,,,,,,
,,,5249,0.75,,,,,,
,,,5250,0.8125,,,,,,
,,,5251,0.8125,,,,,,
,,,5252,0.71875,,,,,,
,,,5253,0.8125,,,,,,
,,,5254,0.8125,,,,,,
,,,5255,0.84375,,,,,,
,,,5256,0.75,,,,,,
,,,5257,0.90625,,,,,,
,,,5258,0.75,,,,,,
,,,5259,0.75,,,,,,
,,,5260,0.75,,,,,,
,,,5261,0.78125,,,,,,
,,,5262,0.90625,,,,,,
,,,5263,0.875,,,,,,
,,,5264,0.875,,,,,,
,,,5265,0.8125,,,,,,
,,,5266,0.875,,,,,,
,,,5267,0.84375,,,,,,
,,,5268,0.8125,,,,,,
,,,5269,0.8125,,,,,,
,,,5270,0.75,,,,,,
,,,5271,0.90625,,,,,,
,,,5272,0.78125,,,,,,
,,,5273,0.84375,,,,,,
,,,5274,0.71875,,,,,,
,,,5275,0.75,,,,,,
,,,5276,0.8125,,,,,,
,,,5277,0.875,,,,,,
,,,5278,0.75,,,,,,
,,,5279,0.8125,,,,,,
,,,5280,0.75,,,,,,
,,,5281,0.6875,,,,,,
,,,5282,0.75,,,,,,
,,,5283,0.96875,,,,,,
,,,5284,0.84375,,,,,,
,,,5285,0.8125,,,,,,
,,,5286,0.78125,,,,,,
,,,5287,0.8125,,,,,,
,,,5288,0.84375,,,,,,
,,,5289,0.8125,,,,,,
,,,5290,0.875,,,,,,
,,,5291,0.75,,,,,,
,,,5292,0.8125,,,,,,
,,,5293,0.8125,,,,,,
,,,5294,0.78125,,,,,,
,,,5295,0.84375,,,,,,
,,,5296,0.75,,,,,,
,,,5297,0.8125,,,,,,
,,,5298,0.8125,,,,,,
,,,5299,0.75,,,,,,
,,,5300,0.84375,,,,,,
,,,5301,0.875,,,,,,
,,,5302,0.84375,,,,,,
,,,5303,0.8125,,,,,,
,,,5304,0.84375,,,,,,
,,,5305,0.84375,,,,,,
,,,5306,0.875,,,,,,
,,,5307,0.96875,,,,,,
,,,5308,0.71875,,,,,,
,,,5309,0.875,,,,,,
,,,5310,0.84375,,,,,,
,,,5311,0.90625,,,,,,
,,,5312,0.8125,,,,,,
,,,5313,0.71875,,,,,,
,,,5314,0.8125,,,,,,
,,,5315,0.78125,,,,,,
,,,5316,0.875,,,,,,
,,,5317,0.78125,,,,,,
,,,5318,0.84375,,,,,,
,,,5319,0.9375,,,,,,
,,,5320,0.84375,,,,,,
,,,5321,0.84375,,,,,,
,,,5322,0.75,,,,,,
,,,5323,0.78125,,,,,,
,,,5324,0.75,,,,,,
,,,5325,0.84375,,,,,,
,,,5326,0.75,,,,,,
,,,5327,0.96875,,,,,,
,,,5328,0.6875,,,,,,
,,,5329,0.90625,,,,,,
,,,5330,0.78125,,,,,,
,,,5331,0.8125,,,,,,
,,,5332,0.875,,,,,,
,,,5333,0.875,,,,,,
,,,5334,0.71875,,,,,,
,,,5335,0.84375,,,,,,
,,,5336,0.75,,,,,,
,,,5337,0.625,,,,,,
,,33,47837,,0.6231104731559753,0.8126000165939331,,,,
,,33,47837,,,,0.8928666710853577,,,
0.5527870059013367,0.8125,34,47849,,,,,,,
0.3779163360595703,0.84375,34,47899,,,,,,,
0.697195291519165,0.84375,34,47949,,,,,,,
0.29977187514305115,0.875,34,47999,,,,,,,
0.594669759273529,0.78125,34,48049,,,,,,,
0.24532900750637054,0.96875,34,48099,,,,,,,
0.22135823965072632,0.9375,34,48149,,,,,,,
0.09214632958173752,1.0,34,48199,,,,,,,
0.22130760550498962,0.90625,34,48249,,,,,,,
0.42587655782699585,0.875,34,48299,,,,,,,
0.3009510934352875,0.9375,34,48349,,,,,,,
0.1984955221414566,0.96875,34,48399,,,,,,,
0.11804226040840149,0.96875,34,48449,,,,,,,
0.3519761860370636,0.875,34,48499,,,,,,,
0.23692505061626434,0.9375,34,48549,,,,,,,
0.45930132269859314,0.84375,34,48599,,,,,,,
0.21015024185180664,0.875,34,48649,,,,,,,
0.34243685007095337,0.90625,34,48699,,,,,,,
0.20893482863903046,0.90625,34,48749,,,,,,,
0.33331769704818726,0.84375,34,48799,,,,,,,
0.09098123013973236,0.96875,34,48849,,,,,,,
0.5896263718605042,0.84375,34,48899,,,,,,,
0.5731304883956909,0.78125,34,48949,,,,,,,
0.29895108938217163,0.875,34,48999,,,,,,,
0.149285227060318,0.96875,34,49049,,,,,,,
0.6380354166030884,0.8125,34,49099,,,,,,,
0.2579376995563507,0.90625,34,49149,,,,,,,
0.328528493642807,0.875,34,49199,,,,,,,
,,,5338,0.875,,,,,,
,,,5339,0.78125,,,,,,
,,,5340,0.8125,,,,,,
,,,5341,0.8125,,,,,,
,,,5342,0.84375,,,,,,
,,,5343,0.6875,,,,,,
,,,5344,0.96875,,,,,,
,,,5345,0.875,,,,,,
,,,5346,0.65625,,,,,,
,,,5347,0.8125,,,,,,
,,,5348,0.84375,,,,,,
,,,5349,0.84375,,,,,,
,,,5350,0.78125,,,,,,
,,,5351,0.84375,,,,,,
,,,5352,0.8125,,,,,,
,,,5353,0.875,,,,,,
,,,5354,0.75,,,,,,
,,,5355,0.84375,,,,,,
,,,5356,0.875,,,,,,
,,,5357,0.75,,,,,,
,,,5358,0.78125,,,,,,
,,,5359,0.84375,,,,,,
,,,5360,0.8125,,,,,,
,,,5361,0.625,,,,,,
,,,5362,0.78125,,,,,,
,,,5363,0.90625,,,,,,
,,,5364,0.78125,,,,,,
,,,5365,0.84375,,,,,,
,,,5366,0.84375,,,,,,
,,,5367,0.8125,,,,,,
,,,5368,0.6875,,,,,,
,,,5369,0.6875,,,,,,
,,,5370,0.84375,,,,,,
,,,5371,0.75,,,,,,
,,,5372,0.84375,,,,,,
,,,5373,0.875,,,,,,
,,,5374,0.75,,,,,,
,,,5375,0.78125,,,,,,
,,,5376,0.75,,,,,,
,,,5377,0.78125,,,,,,
,,,5378,0.84375,,,,,,
,,,5379,0.78125,,,,,,
,,,5380,0.84375,,,,,,
,,,5381,0.875,,,,,,
,,,5382,0.78125,,,,,,
,,,5383,0.875,,,,,,
,,,5384,0.8125,,,,,,
,,,5385,0.75,,,,,,
,,,5386,0.8125,,,,,,
,,,5387,0.8125,,,,,,
,,,5388,0.9375,,,,,,
,,,5389,0.875,,,,,,
,,,5390,0.9375,,,,,,
,,,5391,0.875,,,,,,
,,,5392,0.78125,,,,,,
,,,5393,0.78125,,,,,,
,,,5394,0.875,,,,,,
,,,5395,0.84375,,,,,,
,,,5396,0.84375,,,,,,
,,,5397,0.78125,,,,,,
,,,5398,0.875,,,,,,
,,,5399,0.71875,,,,,,
,,,5400,0.84375,,,,,,
,,,5401,0.875,,,,,,
,,,5402,0.78125,,,,,,
,,,5403,0.65625,,,,,,
,,,5404,0.84375,,,,,,
,,,5405,0.78125,,,,,,
,,,5406,0.75,,,,,,
,,,5407,0.75,,,,,,
,,,5408,0.84375,,,,,,
,,,5409,0.53125,,,,,,
,,,5410,0.90625,,,,,,
,,,5411,0.75,,,,,,
,,,5412,0.875,,,,,,
,,,5413,0.875,,,,,,
,,,5414,0.96875,,,,,,
,,,5415,0.75,,,,,,
,,,5416,0.78125,,,,,,
,,,5417,0.8125,,,,,,
,,,5418,0.8125,,,,,,
,,,5419,0.75,,,,,,
,,,5420,0.84375,,,,,,
,,,5421,0.78125,,,,,,
,,,5422,0.8125,,,,,,
,,,5423,0.8125,,,,,,
,,,5424,0.90625,,,,,,
,,,5425,0.8125,,,,,,
,,,5426,0.875,,,,,,
,,,5427,0.8125,,,,,,
,,,5428,0.8125,,,,,,
,,,5429,0.84375,,,,,,
,,,5430,0.84375,,,,,,
,,,5431,0.71875,,,,,,
,,,5432,0.84375,,,,,,
,,,5433,0.75,,,,,,
,,,5434,0.875,,,,,,
,,,5435,0.71875,,,,,,
,,,5436,0.78125,,,,,,
,,,5437,0.84375,,,,,,
,,,5438,0.8125,,,,,,
,,,5439,0.6875,,,,,,
,,,5440,1.0,,,,,,
,,,5441,0.8125,,,,,,
,,,5442,0.84375,,,,,,
,,,5443,0.875,,,,,,
,,,5444,0.8125,,,,,,
,,,5445,0.84375,,,,,,
,,,5446,0.8125,,,,,,
,,,5447,0.84375,,,,,,
,,,5448,0.78125,,,,,,
,,,5449,0.875,,,,,,
,,,5450,0.875,,,,,,
,,,5451,0.84375,,,,,,
,,,5452,0.84375,,,,,,
,,,5453,0.8125,,,,,,
,,,5454,0.6875,,,,,,
,,,5455,0.75,,,,,,
,,,5456,0.75,,,,,,
,,,5457,0.84375,,,,,,
,,,5458,0.8125,,,,,,
,,,5459,0.84375,,,,,,
,,,5460,0.90625,,,,,,
,,,5461,0.875,,,,,,
,,,5462,0.875,,,,,,
,,,5463,0.90625,,,,,,
,,,5464,0.75,,,,,,
,,,5465,0.78125,,,,,,
,,,5466,0.9375,,,,,,
,,,5467,0.84375,,,,,,
,,,5468,0.8125,,,,,,
,,,5469,0.90625,,,,,,
,,,5470,0.8125,,,,,,
,,,5471,0.78125,,,,,,
,,,5472,0.84375,,,,,,
,,,5473,0.90625,,,,,,
,,,5474,0.875,,,,,,
,,,5475,0.71875,,,,,,
,,,5476,0.9375,,,,,,
,,,5477,0.8125,,,,,,
,,,5478,0.90625,,,,,,
,,,5479,0.8125,,,,,,
,,,5480,0.8125,,,,,,
,,,5481,0.71875,,,,,,
,,,5482,0.84375,,,,,,
,,,5483,0.78125,,,,,,
,,,5484,0.96875,,,,,,
,,,5485,0.84375,,,,,,
,,,5486,0.78125,,,,,,
,,,5487,0.8125,,,,,,
,,,5488,0.78125,,,,,,
,,,5489,0.78125,,,,,,
,,,5490,0.8125,,,,,,
,,,5491,0.6875,,,,,,
,,,5492,0.8125,,,,,,
,,,5493,0.84375,,,,,,
,,,5494,0.625,,,,,,
,,34,49244,,0.5850668549537659,0.8163999915122986,,,,
,,34,49244,,,,0.8935111165046692,,,
0.21133846044540405,0.90625,35,49249,,,,,,,
0.17318159341812134,0.96875,35,49299,,,,,,,
0.17451417446136475,0.9375,35,49349,,,,,,,
0.32812973856925964,0.84375,35,49399,,,,,,,
0.1765892207622528,0.9375,35,49449,,,,,,,
0.3309815227985382,0.875,35,49499,,,,,,,
0.14170226454734802,0.96875,35,49549,,,,,,,
0.3190046548843384,0.875,35,49599,,,,,,,
0.21360890567302704,0.90625,35,49649,,,,,,,
0.08937206119298935,0.96875,35,49699,,,,,,,
0.24722228944301605,0.90625,35,49749,,,,,,,
0.21464458107948303,0.9375,35,49799,,,,,,,
0.09037075936794281,0.96875,35,49849,,,,,,,
0.10334528982639313,0.96875,35,49899,,,,,,,
0.2731972336769104,0.90625,35,49949,,,,,,,
0.2189425826072693,0.9375,35,49999,,,,,,,
0.11772675812244415,0.96875,35,50049,,,,,,,
0.13808774948120117,0.96875,35,50099,,,,,,,
0.2491362988948822,0.875,35,50149,,,,,,,
0.3643059730529785,0.875,35,50199,,,,,,,
0.35871243476867676,0.84375,35,50249,,,,,,,
0.2698957324028015,0.90625,35,50299,,,,,,,
0.3247548043727875,0.90625,35,50349,,,,,,,
0.16951799392700195,0.90625,35,50399,,,,,,,
0.38676556944847107,0.875,35,50449,,,,,,,
0.38516274094581604,0.90625,35,50499,,,,,,,
0.32169246673583984,0.84375,35,50549,,,,,,,
0.24732646346092224,0.875,35,50599,,,,,,,
0.16156595945358276,0.96875,35,50649,,,,,,,
,,,5495,0.875,,,,,,
,,,5496,0.875,,,,,,
,,,5497,0.78125,,,,,,
,,,5498,0.8125,,,,,,
,,,5499,0.78125,,,,,,
,,,5500,0.6875,,,,,,
,,,5501,0.9375,,,,,,
,,,5502,0.75,,,,,,
,,,5503,0.78125,,,,,,
,,,5504,0.75,,,,,,
,,,5505,0.90625,,,,,,
,,,5506,0.78125,,,,,,
,,,5507,0.78125,,,,,,
,,,5508,0.71875,,,,,,
,,,5509,0.8125,,,,,,
,,,5510,0.8125,,,,,,
,,,5511,0.71875,,,,,,
,,,5512,0.84375,,,,,,
,,,5513,0.78125,,,,,,
,,,5514,0.78125,,,,,,
,,,5515,0.75,,,,,,
,,,5516,0.75,,,,,,
,,,5517,0.875,,,,,,
,,,5518,0.65625,,,,,,
,,,5519,0.84375,,,,,,
,,,5520,0.75,,,,,,
,,,5521,0.8125,,,,,,
,,,5522,0.8125,,,,,,
,,,5523,0.84375,,,,,,
,,,5524,0.75,,,,,,
,,,5525,0.71875,,,,,,
,,,5526,0.71875,,,,,,
,,,5527,0.78125,,,,,,
,,,5528,0.8125,,,,,,
,,,5529,0.90625,,,,,,
,,,5530,0.78125,,,,,,
,,,5531,0.65625,,,,,,
,,,5532,0.84375,,,,,,
,,,5533,0.75,,,,,,
,,,5534,0.75,,,,,,
,,,5535,0.90625,,,,,,
,,,5536,0.75,,,,,,
,,,5537,0.9375,,,,,,
,,,5538,0.84375,,,,,,
,,,5539,0.78125,,,,,,
,,,5540,0.84375,,,,,,
,,,5541,0.875,,,,,,
,,,5542,0.6875,,,,,,
,,,5543,0.71875,,,,,,
,,,5544,0.9375,,,,,,
,,,5545,0.875,,,,,,
,,,5546,0.9375,,,,,,
,,,5547,0.84375,,,,,,
,,,5548,0.71875,,,,,,
,,,5549,0.8125,,,,,,
,,,5550,0.78125,,,,,,
,,,5551,0.71875,,,,,,
,,,5552,0.78125,,,,,,
,,,5553,0.8125,,,,,,
,,,5554,0.71875,,,,,,
,,,5555,0.75,,,,,,
,,,5556,0.78125,,,,,,
,,,5557,0.8125,,,,,,
,,,5558,0.78125,,,,,,
,,,5559,0.875,,,,,,
,,,5560,0.71875,,,,,,
,,,5561,0.8125,,,,,,
,,,5562,0.84375,,,,,,
,,,5563,0.8125,,,,,,
,,,5564,0.71875,,,,,,
,,,5565,0.65625,,,,,,
,,,5566,0.625,,,,,,
,,,5567,0.9375,,,,,,
,,,5568,0.8125,,,,,,
,,,5569,0.9375,,,,,,
,,,5570,0.84375,,,,,,
,,,5571,0.9375,,,,,,
,,,5572,0.71875,,,,,,
,,,5573,0.71875,,,,,,
,,,5574,0.71875,,,,,,
,,,5575,0.78125,,,,,,
,,,5576,0.875,,,,,,
,,,5577,0.8125,,,,,,
,,,5578,0.875,,,,,,
,,,5579,0.8125,,,,,,
,,,5580,0.75,,,,,,
,,,5581,0.8125,,,,,,
,,,5582,0.71875,,,,,,
,,,5583,0.75,,,,,,
,,,5584,0.84375,,,,,,
,,,5585,0.78125,,,,,,
,,,5586,0.65625,,,,,,
,,,5587,0.75,,,,,,
,,,5588,0.75,,,,,,
,,,5589,0.8125,,,,,,
,,,5590,0.78125,,,,,,
,,,5591,0.78125,,,,,,
,,,5592,0.71875,,,,,,
,,,5593,0.78125,,,,,,
,,,5594,0.71875,,,,,,
,,,5595,0.78125,,,,,,
,,,5596,0.65625,,,,,,
,,,5597,0.90625,,,,,,
,,,5598,0.84375,,,,,,
,,,5599,0.8125,,,,,,
,,,5600,0.9375,,,,,,
,,,5601,0.78125,,,,,,
,,,5602,0.75,,,,,,
,,,5603,0.8125,,,,,,
,,,5604,0.75,,,,,,
,,,5605,0.6875,,,,,,
,,,5606,0.8125,,,,,,
,,,5607,0.8125,,,,,,
,,,5608,0.8125,,,,,,
,,,5609,0.71875,,,,,,
,,,5610,0.90625,,,,,,
,,,5611,0.8125,,,,,,
,,,5612,0.8125,,,,,,
,,,5613,0.8125,,,,,,
,,,5614,0.90625,,,,,,
,,,5615,0.6875,,,,,,
,,,5616,0.8125,,,,,,
,,,5617,0.84375,,,,,,
,,,5618,0.75,,,,,,
,,,5619,0.8125,,,,,,
,,,5620,0.90625,,,,,,
,,,5621,0.75,,,,,,
,,,5622,0.8125,,,,,,
,,,5623,0.875,,,,,,
,,,5624,0.84375,,,,,,
,,,5625,0.8125,,,,,,
,,,5626,0.875,,,,,,
,,,5627,0.8125,,,,,,
,,,5628,0.84375,,,,,,
,,,5629,0.75,,,,,,
,,,5630,0.78125,,,,,,
